datetime,strike,quantity,price,notional,bid,ask,side,volatility,hedge,exchange,condition
2021-04-01T15:02:08Z,200,4,0.82,328,0.82,0.82,Other,152.7,193.06,PEARL,Auto-Execution
2021-04-01T15:02:08Z,200,1,0.82,82,0.81,0.82,Ask,152.7,193.06,PEARL,Auto-Execution
2021-04-01T15:02:09Z,200,1,0.86,86,0.82,0.89,Mid,155.3,193.06,MIAX,Regular
2021-04-01T15:02:09Z,200,1,0.85,85,0.82,0.89,Mid,154.6,193.06,MIAX,Regular
2021-04-01T15:02:10Z,200,2,0.83,166,0.83,0.83,Other,153.3,193.06,PEARL,Auto-Execution
2021-04-01T15:02:13Z,200,1,0.81,81,0.78,0.81,Ask,152.0,193.06,AMEX,Auto-Execution
2021-04-01T15:02:13Z,200,1,0.81,81,0.78,0.81,Ask,152.0,193.06,AMEX,Auto-Execution
2021-04-01T15:02:14Z,200,1,0.79,79,0.79,0.79,Other,150.7,193.06,PEARL,Auto-Execution
2021-04-01T15:02:17Z,200,1,0.79,79,0.79,0.79,Other,150.7,193.06,PEARL,Auto-Execution
2021-04-01T15:02:17Z,200,1,0.79,79,0.79,0.79,Other,150.7,193.06,PEARL,Auto-Execution
2021-04-01T15:02:18Z,200,8,0.87,696,0.79,0.88,Mid,168.9,193.06,BATS,Auto-Execution
2021-04-01T15:02:18Z,200,1,0.88,88,0.79,0.88,Ask,169.7,193.06,MIAX,Regular
2021-04-01T15:02:18Z,200,1,0.88,88,0.79,0.88,Ask,169.7,193.06,MIAX,Regular
2021-04-01T15:02:18Z,200,1,0.81,81,0.79,0.81,Ask,164.6,193.06,EMERALD,Auto-Execution
2021-04-01T15:02:20Z,200,1,0.8,80,0.8,0.86,Bid,163.9,193.06,ISE-GEMINI,Auto-Execution
2021-04-01T15:02:20Z,200,1,0.86,86,0.8,0.86,Ask,168.2,193.06,MIAX,Multi-Leg
2021-04-01T15:02:21Z,200,1,0.8,80,0.79,0.8,Ask,163.9,193.06,AMEX,Auto-Execution
2021-04-01T15:02:22Z,200,1,0.84,84,0.79,0.86,Mid,166.8,193.06,EDGX,Regular
2021-04-01T15:02:25Z,200,1,0.83,83,0.79,0.86,Mid,165.4,193.1,PHLX,Regular
2021-04-01T15:02:27Z,200,1,0.83,83,0.78,0.83,Ask,165.4,193.1,PEARL,Auto-Execution
2021-04-01T15:02:29Z,200,2,0.84,168,0.8,0.84,Ask,165.1,193.17,EMERALD,Auto-Execution
2021-04-01T15:02:29Z,200,2,0.84,168,0.79,0.84,Ask,165.1,193.17,EMERALD,Auto-Execution
2021-04-01T15:02:30Z,200,2,0.83,166,0.8,0.83,Ask,164.0,193.19,EMERALD,Auto-Execution
2021-04-01T15:02:30Z,200,1,0.83,83,0.8,0.83,Ask,164.4,193.17,EMERALD,Auto-Execution
2021-04-01T15:02:32Z,200,1,0.81,81,0.8,0.86,Mid,162.5,193.19,BOX,Regular
2021-04-01T15:02:33Z,200,1,0.81,81,0.8,0.86,Mid,162.5,193.19,CBOE,Regular
2021-04-01T15:02:33Z,200,1,0.81,81,0.8,0.86,Mid,162.5,193.19,CBOE,Regular
2021-04-01T15:02:33Z,200,3,0.81,243,0.8,0.86,Mid,162.5,193.19,MIAX,Regular
2021-04-01T15:02:34Z,200,1,0.8,80,0.8,0.86,Bid,161.9,193.19,MIAX,Multi-Leg
2021-04-01T15:02:35Z,200,1,0.8,80,0.8,0.89,Bid,161.9,193.19,EMERALD,Multi-Leg
2021-04-01T15:02:36Z,200,2,0.82,164,0.81,0.89,Mid,163.3,193.19,PHLX,Regular
2021-04-01T15:02:36Z,200,1,0.81,81,0.81,0.89,Bid,162.5,193.19,CBOE,Multi-Leg
2021-04-01T15:02:36Z,200,1,0.81,81,0.8,0.81,Ask,162.5,193.19,PEARL,Auto-Execution
2021-04-01T15:02:38Z,200,4,0.82,328,0.81,0.82,Ask,164.7,193.1,PEARL,Auto-Execution
2021-04-01T15:02:38Z,200,1,0.82,82,0.81,0.82,Ask,164.7,193.1,PEARL,Auto-Execution
2021-04-01T15:02:38Z,200,1,0.83,83,0.81,0.89,Mid,165.4,193.1,CBOE,Multi-Leg
2021-04-01T15:02:38Z,200,1,0.87,87,0.81,0.89,Mid,168.3,193.1,ARCA,Multi-Leg
2021-04-01T15:02:42Z,200,2,0.89,178,0.79,0.89,Ask,169.7,193.1,BOX,Multi-Leg
2021-04-01T15:02:44Z,200,1,0.81,81,0.8,0.81,Ask,164.0,193.1,PEARL,Auto-Execution
2021-04-01T15:02:48Z,200,1,0.78,78,0.75,0.79,Mid,164.2,192.96,MERCURY,Regular
2021-04-01T15:02:48Z,200,1,0.77,77,0.75,0.79,Mid,163.4,192.96,BATS,Auto-Execution
2021-04-01T15:02:49Z,200,1,0.79,79,0.78,0.87,Mid,163.4,193.05,MIAX,Regular
2021-04-01T15:02:49Z,200,1,0.77,77,0.76,0.89,Mid,163.4,192.96,PHLX,Regular
2021-04-01T15:02:49Z,200,1,0.79,79,0.75,0.79,Ask,164.9,192.96,PEARL,Auto-Execution
2021-04-01T15:02:49Z,200,1,0.79,79,0.75,0.79,Ask,164.9,192.96,AMEX,Auto-Execution
2021-04-01T15:02:50Z,200,1,0.79,79,0.78,0.79,Ask,163.4,193.05,PEARL,Auto-Execution
2021-04-01T15:02:50Z,200,4,0.77,308,0.78,0.87,Below,161.9,193.05,AMEX,Multi-Leg
2021-04-01T15:02:52Z,200,2,0.78,156,0.77,0.79,Mid,162.5,193.05,CBOE,Regular
2021-04-01T15:02:52Z,200,3,0.77,231,0.77,0.79,Bid,161.9,193.05,MERCURY,Regular
2021-04-01T15:02:52Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,EMERALD,Auto-Execution
2021-04-01T15:02:52Z,200,1,0.78,78,0.77,0.79,Mid,162.5,193.05,CBOE,Regular
2021-04-01T15:02:52Z,200,1,0.79,79,0.77,0.79,Ask,163.4,193.05,CBOE,Multi-Leg
2021-04-01T15:02:52Z,200,1,0.78,78,0.77,0.79,Mid,162.5,193.05,PHLX,Regular
2021-04-01T15:02:52Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,EMERALD,Auto-Execution
2021-04-01T15:02:52Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,EMERALD,Auto-Execution
2021-04-01T15:02:53Z,200,2,0.77,154,0.76,0.79,Mid,161.9,193.05,PHLX,Regular
2021-04-01T15:02:54Z,200,1,0.78,78,0.77,0.79,Mid,162.5,193.05,CBOE,Regular
2021-04-01T15:02:54Z,200,2,0.79,158,0.77,0.79,Ask,163.4,193.05,PEARL,Auto-Execution
2021-04-01T15:02:55Z,200,1,0.77,77,0.77,0.87,Bid,161.9,193.05,PHLX,Regular
2021-04-01T15:02:55Z,200,1,0.77,77,0.77,0.87,Bid,161.9,193.05,PHLX,Regular
2021-04-01T15:02:55Z,200,3,0.79,237,0.77,0.79,Ask,163.4,193.05,PEARL,Auto-Execution
2021-04-01T15:02:56Z,200,6,0.78,468,0.77,0.78,Ask,162.5,193.05,ISE-GEMINI,Auto-Execution
2021-04-01T15:02:56Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,ISE-GEMINI,Auto-Execution
2021-04-01T15:02:56Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,PEARL,Auto-Execution
2021-04-01T15:02:56Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,PEARL,Auto-Execution
2021-04-01T15:02:57Z,200,3,0.78,234,0.77,0.78,Ask,162.5,193.05,PEARL,Auto-Execution
2021-04-01T15:02:57Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,PEARL,Auto-Execution
2021-04-01T15:02:57Z,200,1,0.77,77,0.77,0.78,Bid,161.9,193.05,MIAX,Auto-Execution
2021-04-01T15:02:57Z,200,1,0.78,78,0.77,0.78,Ask,162.5,193.05,PEARL,Auto-Execution
2021-04-01T15:02:57Z,200,1,0.77,77,0.77,0.87,Bid,161.9,193.05,PHLX,Regular
2021-04-01T15:02:58Z,200,2,0.78,156,0.77,0.78,Ask,162.5,193.05,PEARL,Auto-Execution
2021-04-01T15:02:58Z,200,5,0.79,395,0.77,0.87,Mid,163.4,193.05,MIAX,Regular
2021-04-01T15:02:59Z,200,7,0.77,539,0.76,0.87,Mid,161.9,193.05,NASDAQ,Auto-Execution
2021-04-01T15:02:59Z,200,5,0.77,385,0.77,0.87,Bid,161.9,193.05,BATS,Auto-Execution
2021-04-01T15:03:00Z,200,1,0.84,84,0.74,0.87,Mid,167.0,193.05,AMEX,Multi-Leg
2021-04-01T15:03:00Z,200,8,0.84,672,0.74,0.87,Mid,167.0,193.05,MIAX,Multi-Leg
2021-04-01T15:03:02Z,200,1,0.75,75,0.72,0.78,Mid,160.7,193.03,CBOE,Regular
2021-04-01T15:03:02Z,200,1,0.75,75,0.72,0.75,Ask,160.7,193.03,PEARL,Auto-Execution
2021-04-01T15:03:03Z,200,1,0.75,75,0.73,0.78,Mid,160.7,193.03,MIAX,Regular
2021-04-01T15:03:03Z,200,1,0.73,73,0.72,0.73,Ask,159.5,193.03,PEARL,Auto-Execution
2021-04-01T15:03:04Z,200,1,0.76,76,0.74,0.87,Mid,161.5,193.03,PHLX,Regular
2021-04-01T15:03:04Z,200,1,0.78,78,0.74,0.78,Ask,163.1,193.03,PEARL,Auto-Execution
2021-04-01T15:03:05Z,200,1,0.75,75,0.75,0.87,Bid,160.7,193.03,PHLX,Regular
2021-04-01T15:03:05Z,200,1,0.81,81,0.75,0.87,Mid,165.2,193.03,AMEX,Multi-Leg
2021-04-01T15:03:06Z,200,1,0.74,74,0.72,0.74,Ask,160.0,193.03,PEARL,Auto-Execution
2021-04-01T15:03:06Z,200,1,0.74,74,0.72,0.74,Ask,160.0,193.03,PEARL,Auto-Execution
2021-04-01T15:03:06Z,200,1,0.74,74,0.73,0.74,Ask,160.0,193.03,PEARL,Auto-Execution
2021-04-01T15:03:06Z,200,1,0.74,74,0.73,0.74,Ask,160.0,193.03,PEARL,Auto-Execution
2021-04-01T15:03:06Z,200,1,0.75,75,0.74,0.75,Ask,160.7,193.03,AMEX,Auto-Execution
2021-04-01T15:03:06Z,200,1,0.75,75,0.74,0.75,Ask,160.7,193.03,AMEX,Auto-Execution
2021-04-01T15:03:06Z,200,2,0.77,154,0.74,0.76,Above,162.5,193.03,ISE,Multi-Leg
2021-04-01T15:03:07Z,200,1,0.76,76,0.71,0.76,Ask,160.9,193.06,MIAX,Multi-Leg
2021-04-01T15:03:07Z,200,48,0.74,3552,0.72,0.74,Ask,159.4,193.06,PEARL,Auto-Execution
2021-04-01T15:03:07Z,200,1,0.74,74,0.72,0.74,Ask,159.4,193.06,PEARL,Auto-Execution
2021-04-01T15:03:08Z,200,1,0.74,74,0.72,0.76,Mid,159.4,193.06,AMEX,Multi-Leg
2021-04-01T15:03:09Z,200,1,0.73,73,0.73,0.76,Bid,158.9,193.06,NASDAQ,Auto-Execution
2021-04-01T15:03:09Z,200,1,0.74,74,0.73,0.76,Mid,159.4,193.06,CBOE,Regular
2021-04-01T15:03:09Z,200,1,0.73,73,0.72,0.73,Ask,158.9,193.06,EMERALD,Auto-Execution
2021-04-01T15:03:10Z,200,1,0.76,76,0.72,0.76,Ask,160.9,193.06,ISE-GEMINI,Auto-Execution
2021-04-01T15:03:10Z,200,1,0.76,76,0.72,0.76,Ask,160.9,193.06,AMEX,Auto-Execution
2021-04-01T15:03:10Z,200,1,0.73,73,0.71,0.76,Mid,158.9,193.06,NASDAQ,Auto-Execution
2021-04-01T15:03:10Z,200,1,0.73,73,0.72,0.73,Ask,158.9,193.06,PEARL,Auto-Execution
2021-04-01T15:03:11Z,200,2,0.77,154,0.76,0.87,Mid,161.7,193.06,MIAX,Regular
2021-04-01T15:03:13Z,200,9,0.77,693,0.76,0.77,Ask,161.7,193.06,CBOE,Multi-Leg
2021-04-01T15:03:14Z,200,1,0.76,76,0.76,0.77,Bid,160.9,193.06,ISE-GEMINI,Inter-Market Sweep
2021-04-01T15:03:15Z,200,2,0.73,146,0.71,0.73,Ask,158.9,193.06,PEARL,Auto-Execution
2021-04-01T15:03:15Z,200,2,0.75,150,0.71,0.76,Mid,160.2,193.06,PHLX,Regular
2021-04-01T15:03:17Z,200,1,0.78,78,0.72,0.73,Above,162.5,193.06,ISE,Multi-Leg
2021-04-01T15:03:18Z,200,1,0.71,71,0.7,0.73,Mid,157.5,193.06,MIAX,Regular
2021-04-01T15:03:19Z,200,2,0.7,140,0.69,0.73,Mid,158.1,192.98,BATS,Auto-Execution
2021-04-01T15:03:19Z,200,1,0.72,72,0.7,0.72,Ask,159.5,192.98,PEARL,Auto-Execution
2021-04-01T15:03:19Z,200,2,0.7,140,0.7,0.72,Bid,158.1,192.98,NASDAQ,Auto-Execution
2021-04-01T15:03:19Z,200,12,0.7,840,0.7,0.72,Bid,158.1,192.98,MIAX,Auto-Execution
2021-04-01T15:03:19Z,200,1,0.71,71,0.7,0.73,Mid,157.5,193.06,MIAX,Regular
2021-04-01T15:03:19Z,200,1,0.7,70,0.7,0.71,Bid,156.8,193.06,PHLX,Auto-Execution
2021-04-01T15:03:19Z,200,1,0.73,73,0.7,0.73,Ask,158.9,193.06,MIAX,Multi-Leg
2021-04-01T15:03:20Z,200,1,0.69,69,0.67,0.7,Mid,157.5,192.97,ISE-GEMINI,Auto-Execution
2021-04-01T15:03:21Z,200,1,0.67,67,0.65,0.67,Ask,155.9,192.97,AMEX,Auto-Execution
2021-04-01T15:03:22Z,200,5,0.65,325,0.65,0.7,Bid,154.1,192.97,PEARL,Inter-Market Sweep
2021-04-01T15:03:22Z,200,1,0.65,65,0.65,0.7,Bid,154.1,192.97,PEARL,Inter-Market Sweep
2021-04-01T15:03:22Z,200,1,0.65,65,0.65,0.7,Bid,154.1,192.97,BATS,Inter-Market Sweep
2021-04-01T15:03:22Z,200,1,0.65,65,0.65,0.7,Bid,154.1,192.97,AMEX,Auto-Execution
2021-04-01T15:03:22Z,200,1,0.68,68,0.65,0.7,Mid,156.8,192.97,PHLX,Regular
2021-04-01T15:03:22Z,200,1,0.76,76,0.65,0.7,Above,162.5,192.97,MIAX,Multi-Leg
2021-04-01T15:03:22Z,200,1,0.7,70,0.65,0.7,Ask,158.2,192.97,ISE-GEMINI,Auto-Execution
2021-04-01T15:03:22Z,200,4,0.67,268,0.65,0.7,Mid,155.9,192.97,ISE,Multi-Leg
2021-04-01T15:03:23Z,200,9,0.68,612,0.65,0.7,Mid,156.8,192.97,CBOE,Regular
2021-04-01T15:03:23Z,200,1,0.68,68,0.65,0.68,Ask,156.8,192.97,EMERALD,Auto-Execution
2021-04-01T15:03:24Z,200,1,0.68,68,0.65,0.68,Ask,156.8,192.97,EMERALD,Auto-Execution
2021-04-01T15:03:26Z,200,1,0.69,69,0.65,0.69,Ask,156.8,193.01,EMERALD,Auto-Execution
2021-04-01T15:03:26Z,200,11,0.69,759,0.65,0.69,Ask,156.8,193.01,NASDAQ,Auto-Execution
2021-04-01T15:03:26Z,200,1,0.69,69,0.65,0.69,Ask,156.8,193.01,NASDAQ,Auto-Execution
2021-04-01T15:03:28Z,200,1,0.69,69,0.65,0.69,Ask,156.8,193.01,EMERALD,Auto-Execution
2021-04-01T15:03:28Z,200,1,0.69,69,0.65,0.7,Mid,156.8,193.01,PHLX,Regular
2021-04-01T15:03:29Z,200,1,0.69,69,0.65,0.69,Ask,156.8,193.01,EMERALD,Auto-Execution
2021-04-01T15:03:30Z,200,1,0.69,69,0.65,0.69,Ask,156.9,193.01,EMERALD,Auto-Execution
2021-04-01T15:03:30Z,200,2,0.65,130,0.65,0.7,Bid,153.6,193.01,MIAX,Multi-Leg
2021-04-01T15:03:30Z,200,1,0.69,69,0.65,0.69,Ask,156.8,193.01,EMERALD,Auto-Execution
2021-04-01T15:03:31Z,200,1,0.69,69,0.65,0.69,Ask,156.9,193.01,EMERALD,Auto-Execution
2021-04-01T15:03:31Z,200,5,0.67,335,0.65,0.7,Mid,155.4,193.01,PHLX,Regular
2021-04-01T15:03:32Z,200,1,0.69,69,0.65,0.69,Ask,156.9,193.01,EMERALD,Auto-Execution
2021-04-01T15:03:33Z,200,1,0.65,65,0.65,0.7,Bid,154.4,192.95,ISE-GEMINI,Auto-Execution
2021-04-01T15:03:33Z,200,1,0.67,67,0.65,0.67,Ask,156.2,192.95,EMERALD,Auto-Execution
2021-04-01T15:03:34Z,200,1,0.68,68,0.65,0.68,Ask,157.1,192.95,EMERALD,Auto-Execution
2021-04-01T15:03:35Z,200,1,0.65,65,0.65,0.7,Bid,154.5,192.94,PHLX,Regular
2021-04-01T15:03:35Z,200,1,0.65,65,0.65,0.7,Bid,154.5,192.94,PHLX,Regular
2021-04-01T15:03:35Z,200,1,0.66,66,0.65,0.7,Mid,155.3,192.95,PHLX,Regular
2021-04-01T15:03:35Z,200,3,0.69,207,0.65,0.69,Ask,157.8,192.95,EMERALD,Auto-Execution
2021-04-01T15:03:36Z,200,1,0.66,66,0.65,0.66,Ask,155.4,192.94,EMERALD,Auto-Execution
2021-04-01T15:03:37Z,200,4,0.66,264,0.65,0.7,Mid,155.4,192.94,MIAX,Regular
2021-04-01T15:03:37Z,200,5,0.65,325,0.65,0.7,Bid,154.5,192.94,ISE-GEMINI,Auto-Execution
2021-04-01T15:03:39Z,200,1,0.66,66,0.65,0.66,Ask,155.9,192.91,EMERALD,Auto-Execution
2021-04-01T15:03:39Z,200,1,0.65,65,0.65,0.7,Bid,154.5,192.94,CBOE,Multi-Leg
2021-04-01T15:03:39Z,200,1,0.65,65,0.65,0.7,Bid,154.5,192.94,MIAX,Regular
2021-04-01T15:03:39Z,200,2,0.65,130,0.65,0.7,Bid,154.5,192.94,PHLX,Regular
2021-04-01T15:03:40Z,200,1,0.69,69,0.65,0.7,Mid,158.5,192.91,MIAX,Multi-Leg
2021-04-01T15:03:40Z,200,1,0.65,65,0.65,0.7,Bid,155.0,192.91,PHLX,Regular
2021-04-01T15:03:41Z,200,1,0.66,66,0.65,0.66,Ask,155.9,192.91,EMERALD,Auto-Execution
2021-04-01T15:03:41Z,200,1,0.66,66,0.65,0.69,Mid,155.9,192.91,MIAX,Regular
2021-04-01T15:03:41Z,200,1,0.65,65,0.65,0.7,Bid,155.0,192.91,PHLX,Regular
2021-04-01T15:03:42Z,200,1,0.65,65,0.65,0.7,Bid,155.0,192.91,MIAX,Auto-Execution
2021-04-01T15:03:42Z,200,1,0.66,66,0.65,0.7,Mid,155.9,192.91,MIAX,Regular
2021-04-01T15:03:43Z,200,1,0.65,65,0.65,0.7,Bid,155.0,192.91,CBOE,Regular
2021-04-01T15:03:43Z,200,2,0.66,132,0.65,0.7,Mid,155.9,192.91,MIAX,Regular
2021-04-01T15:03:43Z,200,1,0.66,66,0.65,0.7,Mid,155.9,192.91,MIAX,Multi-Leg
2021-04-01T15:03:44Z,200,1,0.65,65,0.65,0.7,Bid,155.0,192.91,MIAX,Inter-Market Sweep
2021-04-01T15:03:45Z,200,1,0.65,65,0.65,0.7,Bid,155.0,192.91,PHLX,Regular
2021-04-01T15:03:46Z,200,2,0.65,130,0.65,0.7,Bid,155.0,192.91,BATS,Auto-Execution
2021-04-01T15:03:46Z,200,1,0.65,65,0.65,0.7,Bid,155.0,192.91,ISE-GEMINI,Auto-Execution
2021-04-01T15:03:47Z,200,1,0.63,63,0.61,0.7,Mid,154.8,192.79,BATS,Auto-Execution
2021-04-01T15:03:47Z,200,1,0.67,67,0.64,0.7,Mid,157.7,192.85,ISE,Multi-Leg
2021-04-01T15:03:47Z,200,1,0.67,67,0.65,0.7,Mid,156.9,192.9,ISE,Multi-Leg
2021-04-01T15:03:48Z,200,18,0.62,1116,0.61,0.62,Ask,153.5,192.79,PEARL,Auto-Execution
2021-04-01T15:03:48Z,200,1,0.62,62,0.61,0.62,Ask,153.5,192.79,PEARL,Auto-Execution
2021-04-01T15:03:48Z,200,1,0.62,62,0.61,0.62,Ask,153.5,192.79,PEARL,Auto-Execution
2021-04-01T15:03:49Z,200,1,0.61,61,0.6,0.61,Ask,152.6,192.79,BATS,Inter-Market Sweep
2021-04-01T15:03:49Z,200,2,0.61,122,0.6,0.61,Ask,152.6,192.79,BATS,Inter-Market Sweep
2021-04-01T15:03:49Z,200,4,0.61,244,0.61,0.61,Other,152.6,192.79,NASDAQ,Inter-Market Sweep
2021-04-01T15:03:51Z,200,5,0.6,300,0.58,0.61,Mid,151.7,192.79,NASDAQ,Inter-Market Sweep
2021-04-01T15:03:51Z,200,4,0.6,240,0.6,0.61,Bid,151.7,192.79,BATS,Inter-Market Sweep
2021-04-01T15:03:54Z,200,3,0.58,174,0.58,0.6,Bid,149.7,192.8,NASDAQ,Auto-Execution
2021-04-01T15:03:54Z,200,1,0.58,58,0.58,0.6,Bid,149.7,192.8,PEARL,Auto-Execution
2021-04-01T15:03:54Z,200,1,0.58,58,0.58,0.6,Bid,149.7,192.8,C2,Auto-Execution
2021-04-01T15:03:54Z,200,3,0.58,174,0.58,0.6,Bid,149.7,192.8,CBOE,Auto-Execution
2021-04-01T15:03:54Z,200,1,0.6,60,0.58,0.6,Ask,151.5,192.8,PEARL,Auto-Execution
2021-04-01T15:03:57Z,200,1,0.56,56,0.56,0.6,Bid,147.8,192.8,C2,Auto-Execution
2021-04-01T15:03:57Z,200,1,0.58,58,0.56,0.58,Ask,149.7,192.8,PEARL,Auto-Execution
2021-04-01T15:03:58Z,200,1,0.56,56,0.56,0.6,Bid,147.9,192.8,NASDAQ,Auto-Execution
2021-04-01T15:04:00Z,200,3,0.55,165,0.55,0.6,Bid,147.0,192.79,PHLX,Regular
2021-04-01T15:04:00Z,200,1,0.58,58,0.55,0.58,Ask,149.8,192.79,EMERALD,Auto-Execution
2021-04-01T15:04:01Z,200,4,0.57,228,0.56,0.6,Mid,148.9,192.79,MIAX,Regular
2021-04-01T15:04:01Z,200,1,0.55,55,0.55,0.6,Bid,147.0,192.79,BOX,Auto-Execution
2021-04-01T15:04:04Z,200,1,0.57,57,0.55,0.58,Mid,148.9,192.79,PHLX,Regular
2021-04-01T15:04:05Z,200,4,0.57,228,0.55,0.58,Mid,148.9,192.79,MERCURY,Regular
2021-04-01T15:04:06Z,200,1,0.56,56,0.55,0.56,Ask,147.9,192.79,NASDAQ,Auto-Execution
2021-04-01T15:04:06Z,200,2,0.56,112,0.55,0.58,Mid,147.9,192.79,CBOE,Regular
2021-04-01T15:04:06Z,200,1,0.56,56,0.55,0.58,Mid,147.9,192.79,CBOE,Regular
2021-04-01T15:04:07Z,200,1,0.57,57,0.56,0.58,Mid,148.9,192.79,CBOE,Regular
2021-04-01T15:04:09Z,200,1,0.57,57,0.56,0.58,Mid,148.9,192.79,MIAX,Regular
2021-04-01T15:04:11Z,200,1,0.57,57,0.56,0.58,Mid,148.9,192.79,MERCURY,Regular
2021-04-01T15:04:11Z,200,4,0.56,224,0.56,0.58,Bid,147.9,192.79,BOX,Multi-Leg
2021-04-01T15:04:12Z,200,1,0.56,56,0.56,0.58,Bid,147.9,192.79,C2,Auto-Execution
2021-04-01T15:04:13Z,200,2,0.56,112,0.56,0.57,Bid,148.5,192.75,MIAX,Auto-Execution
2021-04-01T15:04:13Z,200,1,0.57,57,0.56,0.57,Ask,149.5,192.75,CBOE,Regular
2021-04-01T15:04:14Z,200,1,0.57,57,0.56,0.58,Mid,149.5,192.75,MIAX,Regular
2021-04-01T15:04:15Z,200,1,0.57,57,0.56,0.58,Mid,149.5,192.75,CBOE,Regular
2021-04-01T15:04:15Z,200,1,0.57,57,0.56,0.58,Mid,149.5,192.75,CBOE,Regular
2021-04-01T15:04:15Z,200,3,0.57,171,0.56,0.58,Mid,149.5,192.75,CBOE,Multi-Leg
2021-04-01T15:04:16Z,200,1,0.56,56,0.55,0.58,Mid,148.5,192.75,C2,Auto-Execution
2021-04-01T15:04:16Z,200,1,0.56,56,0.56,0.58,Bid,148.5,192.75,BATS,Auto-Execution
2021-04-01T15:04:16Z,200,1,0.57,57,0.56,0.58,Mid,149.5,192.75,MIAX,Regular
2021-04-01T15:04:17Z,200,1,0.55,55,0.51,0.56,Mid,153.5,192.3,ISE-GEMINI,Inter-Market Sweep
2021-04-01T15:04:20Z,200,1,0.54,54,0.51,0.55,Mid,153.0,192.27,ISE,Multi-Leg
2021-04-01T15:04:21Z,200,2,0.51,102,0.5,0.51,Ask,150.1,192.27,PEARL,Auto-Execution
2021-04-01T15:04:21Z,200,1,0.51,51,0.5,0.51,Ask,150.1,192.27,PEARL,Auto-Execution
2021-04-01T15:04:21Z,200,1,0.5,50,0.5,0.55,Bid,149.1,192.27,EDGX,Auto-Execution
2021-04-01T15:04:21Z,200,1,0.5,50,0.5,0.55,Bid,149.1,192.27,EDGX,Auto-Execution
2021-04-01T15:04:21Z,200,1,0.5,50,0.5,0.55,Bid,149.1,192.27,EDGX,Auto-Execution
2021-04-01T15:04:21Z,200,1,0.5,50,0.5,0.55,Bid,149.1,192.27,CBOE,Auto-Execution
2021-04-01T15:04:21Z,200,15,0.52,780,0.51,0.55,Mid,151.1,192.27,MIAX,Regular
2021-04-01T15:04:21Z,200,2,0.51,102,0.51,0.55,Bid,150.1,192.27,NASDAQ,Auto-Execution
2021-04-01T15:04:22Z,200,1,0.54,54,0.5,0.55,Mid,153.0,192.27,ISE,Multi-Leg
2021-04-01T15:04:22Z,200,1,0.5,50,0.5,0.55,Bid,149.1,192.27,C2,Auto-Execution
2021-04-01T15:04:24Z,200,2,0.51,102,0.5,0.51,Ask,150.1,192.27,EMERALD,Auto-Execution
2021-04-01T15:04:25Z,200,20,0.53,1060,0.5,0.55,Mid,152.1,192.27,CBOE,Regular
2021-04-01T15:04:25Z,200,1,0.5,50,0.5,0.55,Bid,149.1,192.27,CBOE,Auto-Execution
2021-04-01T15:04:25Z,200,1,0.5,50,0.5,0.55,Bid,149.1,192.27,MIAX,Multi-Leg
2021-04-01T15:04:26Z,200,13,0.51,663,0.5,0.56,Mid,150.1,192.27,MIAX,Regular
2021-04-01T15:04:26Z,200,10,0.55,550,0.5,0.56,Mid,154.0,192.27,CBOE,Auto-Execution
2021-04-01T15:04:26Z,200,1,0.55,55,0.5,0.55,Ask,154.0,192.27,PEARL,Auto-Execution
2021-04-01T15:04:26Z,200,1,0.55,55,0.5,0.55,Ask,154.0,192.27,AMEX,Auto-Execution
2021-04-01T15:04:27Z,200,1,0.5,50,0.5,0.53,Bid,149.1,192.27,PHLX,Regular
2021-04-01T15:04:29Z,200,1,0.53,53,0.5,0.53,Ask,152.1,192.27,ISE,Multi-Leg
2021-04-01T15:04:30Z,200,1,0.5,50,0.5,0.53,Bid,149.1,192.27,ISE-GEMINI,Auto-Execution
2021-04-01T15:04:30Z,200,1,0.5,50,0.5,0.53,Bid,149.1,192.27,ISE-GEMINI,Auto-Execution
2021-04-01T15:04:31Z,200,3,0.52,156,0.49,0.52,Ask,150.6,192.32,PEARL,Auto-Execution
2021-04-01T15:04:31Z,200,1,0.53,53,0.48,0.52,Above,152.1,192.27,ISE,Multi-Leg
2021-04-01T15:04:31Z,200,7,0.48,336,0.48,0.52,Bid,147.2,192.27,PHLX,Regular
2021-04-01T15:04:31Z,200,1,0.5,50,0.49,0.5,Ask,149.1,192.27,PEARL,Auto-Execution
2021-04-01T15:04:31Z,200,1,0.5,50,0.48,0.5,Ask,149.1,192.27,MIAX,Regular
2021-04-01T15:04:32Z,200,1,0.49,49,0.49,0.53,Bid,147.5,192.32,BOX,Auto-Execution
2021-04-01T15:04:35Z,200,1,0.5,50,0.48,0.5,Ask,148.5,192.32,AMEX,Auto-Execution
2021-04-01T15:04:39Z,200,1,0.53,53,0.49,0.53,Ask,151.8,192.28,EMERALD,Multi-Leg
